AssociationId,Region,Market,Store,Date,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Richmond - 2014-02-28,East,Corporate,Richmond,2014-02-28,16335.0,13400,9.0,39.0,0.93,7.38,0.095962363,In Store Credit Card Signup Discount; ID19.7957,No,,,
Richmond - 2014-03-01,East,Corporate,Richmond,2014-03-01,17062.0,13400,9.0,68.0,0.68,8.71,0.095962363,March In Store Credit Card Signup Discount; ID2.0794,No,,-4000.0,0.015692728
Richmond - 2014-03-02,East,Corporate,Richmond,2014-03-02,19403.0,13400,11.0,54.0,0.23,6.53,0.151463806,March In Store Credit Card Signup Discount; ID2.1069,No,,,
Richmond - 2014-03-03,East,Corporate,Richmond,2014-03-03,16336.0,13400,5.0,33.0,0.32,8.76,0.151463806,March In Store Credit Card Signup Discount; ID8.4497,No,,,
Richmond - 2014-03-04,East,Corporate,Richmond,2014-03-04,14575.0,13400,4.0,31.0,0.16,7.8,0.151463806,March In Store Credit Card Signup Discount; ID4.7852,No,,,
Richmond - 2014-03-05,East,Corporate,Richmond,2014-03-05,18259.0,13400,6.0,34.0,0.8,8.7,0.151463806,March In Store Credit Card Signup Discount; ID10.604,No,,,
Richmond - 2014-03-06,East,Corporate,Richmond,2014-03-06,17357.0,13400,11.0,36.0,0.25,7.72,0.151463806,March In Store Credit Card Signup Discount; ID17.04,No,,,
Richmond - 2014-03-07,East,Corporate,Richmond,2014-03-07,13183.0,13400,7.0,43.0,1.01,14.5,0.151463806,March In Store Credit Card Signup Discount; ID15.2624,No,,,
Richmond - 2014-03-08,East,Corporate,Richmond,2014-03-08,21100.0,13400,11.0,77.0,1.17,10.53,0.151463806,March In Store Credit Card Signup Discount; ID18.7789,No,,-2750.0,
Richmond - 2014-03-09,East,Corporate,Richmond,2014-03-09,16600.0,13400,12.0,55.0,0.61,11.97,0.163077794,March In Store Credit Card Signup Discount; ID9.8207,No,,,
Richmond - 2014-03-10,East,Corporate,Richmond,2014-03-10,18199.0,13400,9.0,35.0,0.63,9.04,0.163077794,March In Store Credit Card Signup Discount; ID5.5896,No,,,
Richmond - 2014-03-11,East,Corporate,Richmond,2014-03-11,14524.0,13400,4.0,31.0,0.39,7.6,0.163077794,March In Store Credit Card Signup Discount; ID27.6825,No,,,
Richmond - 2014-03-12,East,Corporate,Richmond,2014-03-12,17472.0,13400,7.0,35.0,0.67,8.05,0.163077794,March In Store Credit Card Signup Discount; ID27.7854,No,,,
Richmond - 2014-03-13,East,Corporate,Richmond,2014-03-13,14326.0,13400,8.0,38.0,0.63,11.88,0.163077794,March In Store Credit Card Signup Discount; ID8.2559,No,,,
Richmond - 2014-03-14,East,Corporate,Richmond,2014-03-14,19386.0,13400,9.0,63.0,0.84,9.53,0.163077794,March In Store Credit Card Signup Discount; ID21.1979,No,,,
Richmond - 2014-03-15,East,Corporate,Richmond,2014-03-15,18961.0,13400,9.0,94.0,0.76,12.21,0.163077794,March In Store Credit Card Signup Discount; ID44.7591,No,,-3000.0,
Richmond - 2014-03-16,East,Corporate,Richmond,2014-03-16,19805.0,13400,9.0,70.0,0.81,10.23,0.139567845,March In Store Credit Card Signup Discount; ID45.6944,No,,,
Richmond - 2014-03-17,East,Corporate,Richmond,2014-03-17,19968.0,13400,6.0,42.0,0.52,8.54,0.139567845,March In Store Credit Card Signup Discount; ID9.1946,No,,,
Richmond - 2014-03-18,East,Corporate,Richmond,2014-03-18,18106.0,13400,6.0,36.0,0.51,11.38,0.139567845,March In Store Credit Card Signup Discount; ID52.6521,No,,,
Richmond - 2014-03-19,East,Corporate,Richmond,2014-03-19,18025.0,13400,7.0,46.0,0.22,7.63,0.139567845,March In Store Credit Card Signup Discount; ID49.0458,No,,,
Richmond - 2014-03-20,East,Corporate,Richmond,2014-03-20,15900.0,13400,8.0,43.0,0.18,10.35,0.139567845,March In Store Credit Card Signup Discount; ID8.0222,No,,,
Richmond - 2014-03-21,East,Corporate,Richmond,2014-03-21,21299.0,13400,13.0,59.0,0.54,9.5,0.139567845,March In Store Credit Card Signup Discount; ID48.8863,No,,,
Richmond - 2014-03-22,East,Corporate,Richmond,2014-03-22,23863.0,13400,12.0,93.0,1.27,10.0,0.139567845,March In Store Credit Card Signup Discount; ID55.796,No,,-4500.0,
Richmond - 2014-03-23,East,Corporate,Richmond,2014-03-23,15382.0,13400,11.0,68.0,0.65,11.74,0.120437591,March In Store Credit Card Signup Discount; ID22.2764,No,,,
Richmond - 2014-03-24,East,Corporate,Richmond,2014-03-24,15973.0,13400,4.0,38.0,0.54,9.1,0.120437591,March In Store Credit Card Signup Discount; ID53.0488,No,,,
Richmond - 2014-03-25,East,Corporate,Richmond,2014-03-25,14938.0,13400,5.0,46.0,0.59,12.34,0.120437591,In Store Credit Card Signup Discount; ID65.6348,No,,,
Richmond - 2014-03-26,East,Corporate,Richmond,2014-03-26,18242.0,13400,8.0,47.0,0.39,9.6,0.120437591,In Store Credit Card Signup Discount; ID45.3694,No,,,
Richmond - 2014-03-27,East,Corporate,Richmond,2014-03-27,14464.0,13400,11.0,54.0,0.76,11.16,0.120437591,In Store Credit Card Signup Discount; ID13.2466,No,,,
Richmond - 2014-03-28,East,Corporate,Richmond,2014-03-28,22920.0,13400,15.0,69.0,1.42,15.34,0.120437591,In Store Credit Card Signup Discount; ID47.08,No,,,
Richmond - 2014-03-29,East,Corporate,Richmond,2014-03-29,22832.0,13400,16.0,98.0,1.3,13.55,0.120437591,In Store Credit Card Signup Discount; Spring Product Email ID16.0152,No,,3500.0,
Richmond - 2014-03-30,East,Corporate,Richmond,2014-03-30,20560.0,13400,7.0,68.0,0.31,15.92,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID72.4191,No,,,
Richmond - 2014-03-31,East,Corporate,Richmond,2014-03-31,15972.0,13400,6.0,50.0,0.23,7.54,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID11.4576,No,,,
Richmond - 2014-04-01,East,Corporate,Richmond,2014-04-01,14277.0,13400,6.0,39.0,0.73,12.92,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID1.8794,No,4.0,,0.025360217
Richmond - 2014-04-02,East,Corporate,Richmond,2014-04-02,15000.0,13400,7.0,46.0,0.0,8.92,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID1.8185,No,,,
Richmond - 2014-04-03,East,Corporate,Richmond,2014-04-03,15554.0,13400,7.0,43.0,0.03,12.34,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID10.7259,No,,,
Richmond - 2014-04-04,East,Corporate,Richmond,2014-04-04,17937.0,13400,11.0,55.0,0.42,12.13,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID6.6767,No,,,
Richmond - 2014-04-05,East,Corporate,Richmond,2014-04-05,20008.0,13400,10.0,94.0,0.66,11.97,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID0.1428,No,,-2750.0,
Richmond - 2014-04-06,East,Corporate,Richmond,2014-04-06,20577.0,13400,8.0,75.0,0.13,10.13,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID11.2411,No,,,
Richmond - 2014-04-07,East,Corporate,Richmond,2014-04-07,17076.0,13400,6.0,39.0,0.05,10.08,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID3.4222,No,,,
Richmond - 2014-04-08,East,Corporate,Richmond,2014-04-08,16715.0,13400,6.0,43.0,0.32,9.62,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID15.0061,No,,,
Richmond - 2014-04-09,East,Corporate,Richmond,2014-04-09,19202.0,13400,8.0,43.0,0.34,10.54,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID6.504,No,,,
Richmond - 2014-04-10,East,Corporate,Richmond,2014-04-10,17958.0,13400,8.0,44.0,0.37,11.51,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID2.4608,No,,,
Richmond - 2014-04-11,East,Corporate,Richmond,2014-04-11,19253.0,13400,14.0,64.0,0.23,8.22,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID8.6632,No,,,
Richmond - 2014-04-12,East,Corporate,Richmond,2014-04-12,20397.0,13400,11.0,99.0,0.74,8.1,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID14.0388,No,,-4000.0,
Richmond - 2014-04-13,East,Corporate,Richmond,2014-04-13,18385.0,13400,8.0,71.0,0.87,10.62,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID33.6328,No,,,
Richmond - 2014-04-14,East,Corporate,Richmond,2014-04-14,19212.0,13400,5.0,47.0,0.86,7.4,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID2.5352,No,,,
Richmond - 2014-04-15,East,Corporate,Richmond,2014-04-15,17678.0,13400,5.0,56.0,0.35,8.0,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID56.2473,No,,,
Richmond - 2014-04-16,East,Corporate,Richmond,2014-04-16,16510.0,13400,8.0,52.0,0.21,10.35,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID57.8815,No,,,
Richmond - 2014-04-17,East,Corporate,Richmond,2014-04-17,15194.0,13400,11.0,64.0,0.92,8.32,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID26.6804,No,,,
Richmond - 2014-04-18,East,Corporate,Richmond,2014-04-18,31237.0,13400,15.0,98.0,1.02,14.67,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID22.6901,No,,,
Richmond - 2014-04-19,East,Corporate,Richmond,2014-04-19,22523.0,13400,12.0,115.0,1.35,17.76,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID32.9019,No,,2750.0,
Richmond - 2014-04-20,East,Corporate,Richmond,2014-04-20,15178.0,13400,5.0,0.0,0.2,,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID24.917,No,,,
Richmond - 2014-04-21,East,Corporate,Richmond,2014-04-21,18675.0,13400,6.0,50.0,0.89,17.36,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID83.8914,No,,,
Richmond - 2014-04-22,East,Corporate,Richmond,2014-04-22,20309.0,13400,6.0,50.0,0.36,8.99,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID66.3099,No,,,
Richmond - 2014-04-23,East,Corporate,Richmond,2014-04-23,16494.0,13400,6.0,47.0,0.67,9.61,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID4.926,No,,,
Richmond - 2014-04-24,East,Corporate,Richmond,2014-04-24,17543.0,13400,13.0,61.0,0.37,11.03,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID67.0264,No,,,
Richmond - 2014-04-25,East,Corporate,Richmond,2014-04-25,21296.0,13400,10.0,67.0,0.6,7.73,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID18.6676,No,,,
Richmond - 2014-04-26,East,Corporate,Richmond,2014-04-26,24274.0,13400,12.0,103.0,1.11,8.82,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID56.7051,No,,2750.0,
Richmond - 2014-04-27,East,Corporate,Richmond,2014-04-27,22161.0,13400,9.0,67.0,0.51,9.15,0.042468704,April In Store Credit Card Signup Discount; Spring Product Email ID69.7799,No,,,
Richmond - 2014-04-28,East,Corporate,Richmond,2014-04-28,21014.0,13400,5.0,42.0,0.52,7.58,0.042468704,April In Store Credit Card Signup Discount; Spring Product Email ID11.8425,No,,,
Richmond - 2014-04-29,East,Corporate,Richmond,2014-04-29,19328.0,13400,6.0,32.0,0.57,8.91,0.042468704,April In Store Credit Card Signup Discount; Spring Product Email ID73.3275,No,,,
Richmond - 2014-04-30,East,Corporate,Richmond,2014-04-30,16867.0,13400,7.0,44.0,0.19,7.49,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID31.1792,No,,,
Richmond - 2014-05-01,East,Corporate,Richmond,2014-05-01,18679.0,13400,9.0,44.0,0.31,9.49,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID1.6617,No,,,0.018473973
Richmond - 2014-05-02,East,Corporate,Richmond,2014-05-02,16392.0,13400,10.0,61.0,0.31,9.05,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID4.8011,No,,,
Richmond - 2014-05-03,East,Corporate,Richmond,2014-05-03,21956.0,13400,11.0,90.0,0.49,9.53,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID13.8798,No,,4500.0,
Richmond - 2014-05-04,East,Corporate,Richmond,2014-05-04,19240.0,13400,8.0,64.0,0.55,11.51,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID9.7405,No,,,
Richmond - 2014-05-05,East,Corporate,Richmond,2014-05-05,18961.0,13400,5.0,35.0,0.72,9.98,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID0.6217,No,,,
Richmond - 2014-05-06,East,Corporate,Richmond,2014-05-06,15670.0,13400,5.0,33.0,0.32,11.48,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID24.2874,No,,,
Richmond - 2014-05-07,East,Corporate,Richmond,2014-05-07,14396.0,13400,4.0,36.0,0.17,10.89,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID5.594,No,,,
Richmond - 2014-05-08,East,Corporate,Richmond,2014-05-08,17971.0,13400,9.0,45.0,1.43,7.54,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID13.0159,No,,,
Richmond - 2014-05-09,East,Corporate,Richmond,2014-05-09,18711.0,13400,10.0,60.0,1.21,14.91,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID21.9158,No,,,
Richmond - 2014-05-10,East,Corporate,Richmond,2014-05-10,20047.0,13400,8.0,92.0,0.62,13.97,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID45.1566,No,,500.0,
Richmond - 2014-05-11,East,Corporate,Richmond,2014-05-11,17864.0,13400,9.0,76.0,0.51,12.41,0.050355131,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID26.6507,No,,,
Richmond - 2014-05-12,East,Corporate,Richmond,2014-05-12,17036.0,13400,8.0,39.0,0.41,11.71,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID8.0071,No,,,
Richmond - 2014-05-13,East,Corporate,Richmond,2014-05-13,17657.0,13400,5.0,40.0,0.23,8.83,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID39.1421,No,,,
Richmond - 2014-05-14,East,Corporate,Richmond,2014-05-14,17438.0,13400,6.0,41.0,0.15,13.23,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID68.1567,No,,,
Richmond - 2014-05-15,East,Corporate,Richmond,2014-05-15,19963.0,13400,10.0,53.0,0.9,10.93,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID51.7327,No,,,
Richmond - 2014-05-16,East,Corporate,Richmond,2014-05-16,19116.0,13400,10.0,63.0,0.94,11.3,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID14.2191,No,,,
Richmond - 2014-05-17,East,Corporate,Richmond,2014-05-17,18681.0,13400,9.0,89.0,0.86,11.12,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID33.468,No,,-250.0,
Richmond - 2014-05-18,East,Corporate,Richmond,2014-05-18,19472.0,13400,11.0,70.0,0.93,10.5,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID89.1782,No,,,
Richmond - 2014-05-19,East,Corporate,Richmond,2014-05-19,17653.0,13400,5.0,47.0,0.11,10.77,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID5.6386,No,,,
Richmond - 2014-05-20,East,Corporate,Richmond,2014-05-20,16835.0,13400,5.0,46.0,0.68,8.25,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID69.0117,No,,,
Richmond - 2014-05-21,East,Corporate,Richmond,2014-05-21,18700.0,13400,7.0,52.0,0.97,9.63,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID46.0198,No,,,
Richmond - 2014-05-22,East,Corporate,Richmond,2014-05-22,17200.0,13400,8.0,53.0,0.55,9.67,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID102.6724,No,,,
Richmond - 2014-05-23,East,Corporate,Richmond,2014-05-23,19657.0,13400,8.0,69.0,1.03,8.68,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID26.4268,No,,,
Richmond - 2014-05-24,East,Corporate,Richmond,2014-05-24,34244.0,13400,29.0,373.0,0.55,10.17,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID44.9422,Yes,,-9000.0,
Richmond - 2014-05-25,East,Corporate,Richmond,2014-05-25,36847.0,13400,27.0,304.0,0.68,10.53,0.053888407,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID117.3612,Yes,,,
Richmond - 2014-05-26,East,Corporate,Richmond,2014-05-26,40717.0,13400,20.0,287.0,0.52,12.81,0.053888407,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID113.6161,Yes,,,
Richmond - 2014-05-27,East,Corporate,Richmond,2014-05-27,12899.0,13400,9.0,37.0,0.18,12.53,0.053888407,In Store Credit Card Signup Discount; ID80.5689,No,,,
Richmond - 2014-05-28,East,Corporate,Richmond,2014-05-28,17066.0,13400,5.0,49.0,0.79,11.72,0.053888407,In Store Credit Card Signup Discount; ID120.3863,No,,,
Richmond - 2014-05-29,East,Corporate,Richmond,2014-05-29,18508.0,13400,9.0,41.0,1.09,12.21,0.053888407,In Store Credit Card Signup Discount; ID141.3467,No,,,
Richmond - 2014-05-30,East,Corporate,Richmond,2014-05-30,22131.0,13400,8.0,52.0,1.37,14.37,0.053888407,In Store Credit Card Signup Discount; ID105.5479,No,,,
Richmond - 2014-05-31,East,Corporate,Richmond,2014-05-31,18069.0,13400,9.0,83.0,0.98,9.05,0.053888407,In Store Credit Card Signup Discount; ID88.9216,No,,-3000.0,
Richmond - 2014-06-01,East,Corporate,Richmond,2014-06-01,19682.0,13400,7.0,62.0,0.74,12.18,0.059517753,Promo In Store Credit Card Signup Discount; ID2.0173,No,,,0.010027552
Richmond - 2014-06-02,East,Corporate,Richmond,2014-06-02,14396.0,13400,8.0,40.0,0.53,8.58,0.059517753,Promo In Store Credit Card Signup Discount; ID7.4773,No,,,
Richmond - 2014-06-03,East,Corporate,Richmond,2014-06-03,15672.0,13400,4.0,48.0,0.67,10.12,0.059517753,Promo In Store Credit Card Signup Discount; ID10.0684,No,,,
Richmond - 2014-06-04,East,Corporate,Richmond,2014-06-04,16300.0,13400,8.0,46.0,0.21,12.26,0.059517753,Promo In Store Credit Card Signup Discount; ID12.8373,No,,,
Richmond - 2014-06-05,East,Corporate,Richmond,2014-06-05,13810.0,13400,8.0,45.0,0.62,11.05,0.059517753,Promo In Store Credit Card Signup Discount; ID6.701,No,,,
Richmond - 2014-06-06,East,Corporate,Richmond,2014-06-06,18916.0,13400,11.0,50.0,0.4,12.86,0.059517753,Promo In Store Credit Card Signup Discount; ID11.7285,No,,,
Richmond - 2014-06-07,East,Corporate,Richmond,2014-06-07,22092.0,13400,10.0,77.0,0.98,12.97,0.059517753,Promo In Store Credit Card Signup Discount; ID27.5129,No,,2750.0,
Richmond - 2014-06-08,East,Corporate,Richmond,2014-06-08,14497.0,13400,11.0,64.0,1.3,10.39,0.064924813,Promo In Store Credit Card Signup Discount; ID31.2453,No,,,
Richmond - 2014-06-09,East,Corporate,Richmond,2014-06-09,18312.0,13400,6.0,40.0,0.81,13.63,0.064924813,Promo In Store Credit Card Signup Discount; ID21.9931,No,,,
Richmond - 2014-06-10,East,Corporate,Richmond,2014-06-10,14557.0,13400,4.0,42.0,0.74,13.38,0.064924813,Promo In Store Credit Card Signup Discount; ID41.4379,No,,,
Richmond - 2014-06-11,East,Corporate,Richmond,2014-06-11,16077.0,13400,6.0,46.0,0.34,11.85,0.064924813,Promo In Store Credit Card Signup Discount; ID45.8971,No,,,
Richmond - 2014-06-12,East,Corporate,Richmond,2014-06-12,15073.0,13400,11.0,42.0,0.18,12.01,0.064924813,Promo In Store Credit Card Signup Discount; ID27.8537,No,,,
Richmond - 2014-06-13,East,Corporate,Richmond,2014-06-13,19718.0,13400,8.0,58.0,0.67,13.97,0.064924813,Promo In Store Credit Card Signup Discount; ID67.0755,No,,,
Richmond - 2014-06-14,East,Corporate,Richmond,2014-06-14,19559.0,13400,9.0,82.0,0.97,12.49,0.064924813,Promo In Store Credit Card Signup Discount; ID69.4288,No,,-2250.0,
Richmond - 2014-06-15,East,Corporate,Richmond,2014-06-15,,13400,,,,,,Promo In Store Credit Card Signup Discount; ID2.0173,No,,,
Richmond - 2014-06-16,East,Corporate,Richmond,2014-06-16,,13400,,,,,,Promo In Store Credit Card Signup Discount; ID7.4773,No,,,
Richmond - 2014-06-17,East,Corporate,Richmond,2014-06-17,,13400,,,,,,Promo In Store Credit Card Signup Discount; ID10.0684,No,,,
Richmond - 2014-06-18,East,Corporate,Richmond,2014-06-18,,13400,,,,,,Promo In Store Credit Card Signup Discount; ID12.8373,No,,,
Richmond - 2014-06-19,East,Corporate,Richmond,2014-06-19,,13400,,,,,,Promo In Store Credit Card Signup Discount; ID6.701,No,,,
Richmond - 2014-06-20,East,Corporate,Richmond,2014-06-20,,13400,,,,,,Promo In Store Credit Card Signup Discount; ID11.7285,No,,,
