"Region","Market","Store","Date","Sales","Store_Size","Num_Employees","Num_Customers","Returns_Pct","Pct_On_Sale","Pct_Promotional","Marketing","TouristEvent","Econ_ChangeGDP","EconJobsChange","AnnualizedCPI"
"Central","Commercial","Columbus","2013-03-08","19608","16200","10","53","0.42","12.25","0.066422854","In Store Credit Card Signup Discount; March Madness Gear Sale ID3.4575","No","","",""
"Central","Commercial","Columbus","2013-03-09","27367","16200","13","112","0.61","8.44","0.066422854","In Store Credit Card Signup Discount; March Madness Gear Sale ID21.341","No","","-250.0",""
"Central","Commercial","Columbus","2013-03-10","26872","16200","25","79","0.54","10.1","0.049576671","In Store Credit Card Signup Discount; ID13.1065","No","","",""
"Central","Commercial","Columbus","2013-03-11","23282","16200","7","43","0.34","10.57","0.049576671","In Store Credit Card Signup Discount; ID4.7213","No","","",""
"Central","Commercial","Columbus","2013-03-12","18505","16200","8","40","0.13","9.91","0.049576671","In Store Credit Card Signup Discount; ID23.7422","No","","",""
"Central","Commercial","Columbus","2013-03-13","22427","16200","10","45","0.34","8.93","0.049576671","In Store Credit Card Signup Discount; ID3.5684","No","","",""
"Central","Commercial","Columbus","2013-03-14","23839","16200","16","52","0.59","10.63","0.049576671","In Store Credit Card Signup Discount; ID39.9339","No","","",""
"Central","Commercial","Columbus","2013-03-15","23506","16200","16","70","0.35","9.3","0.049576671","In Store Credit Card Signup Discount; ID0.8722","No","","",""
"Central","Commercial","Columbus","2013-03-16","31020","16200","15","125","0.36","13.61","0.049576671","In Store Credit Card Signup Discount; ID0.6805","No","","-5500.0",""
"Central","Commercial","Columbus","2013-03-17","22232","16200","13","89","0.99","16.45","0.046666538","In Store Credit Card Signup Discount; ID43.297","No","","",""
"Central","Commercial","Columbus","2013-03-18","24465","16200","8","55","0.36","6.52","0.046666538","In Store Credit Card Signup Discount; ID35.1091","No","","",""
"Central","Commercial","Columbus","2013-03-19","23401","16200","6","43","0.58","8.14","0.046666538","In Store Credit Card Signup Discount; ID20.4801","No","","",""
"Central","Commercial","Columbus","2013-03-20","21825","16200","9","53","0.58","6.44","0.046666538","In Store Credit Card Signup Discount; ID32.4323","No","","",""
"Central","Commercial","Columbus","2013-03-21","20400","16200","11","59","0.57","7.08","0.046666538","In Store Credit Card Signup Discount; ID55.8489","No","","",""
"Central","Commercial","Columbus","2013-03-22","24906","16200","16","79","0.5","9.38","0.046666538","In Store Credit Card Signup Discount; ID55.8118","No","","",""
"Central","Commercial","Columbus","2013-03-23","33593","16200","16","107","0.69","6.76","0.046666538","In Store Credit Card Signup Discount; ID10.4329","No","","6000.0",""
"Central","Commercial","Columbus","2013-03-24","24409","16200","10","82","0.98","6.6","0.035235434","In Store Credit Card Signup Discount; ID25.4522","No","","",""
"Central","Commercial","Columbus","2013-03-25","23962","16200","8","65","0.39","8.34","0.035235434","In Store Credit Card Signup Discount; ID22.6572","No","","",""
"Central","Commercial","Columbus","2013-03-26","19562","16200","6","60","0.35","9.34","0.035235434","In Store Credit Card Signup Discount; ID68.2947","No","","",""
"Central","Commercial","Columbus","2013-03-27","25077","16200","8","64","0.62","8.13","0.035235434","In Store Credit Card Signup Discount; ID77.6169","No","","",""
"Central","Commercial","Columbus","2013-03-28","22572","16200","13","69","0.97","6.73","0.035235434","In Store Credit Card Signup Discount; ID31.2638","No","","",""
"Central","Commercial","Columbus","2013-03-29","33135","16200","18","96","0.5","7.95","0.035235434","In Store Credit Card Signup Discount; ID54.4405","No","","",""
"Central","Commercial","Columbus","2013-03-30","27085","16200","11","121","0.9","7.79","0.035235434","In Store Credit Card Signup Discount; Spring Product Email ID11.7708","No","","9250.0",""
"Central","Commercial","Columbus","2013-03-31","18703","16200","5","0","0.4","6.53","0.030184014","In Store Credit Card Signup Discount; Spring Product Email ID33.1932","No","","",""
"Central","Commercial","Columbus","2013-04-01","19685","16200","7","65","0.74","9.04","0.030184014","In Store Credit Card Signup Discount; Spring Product Email ID1.6361","No","0.8","","-0.025726969"
"Central","Commercial","Columbus","2013-04-02","27254","16200","8","57","0.8","6.39","0.030184014","In Store Credit Card Signup Discount; Spring Product Email ID1.4319","No","","",""
"Central","Commercial","Columbus","2013-04-03","24969","16200","9","67","0.43","6.36","0.030184014","In Store Credit Card Signup Discount; Spring Product Email ID2.4441","No","","",""
"Central","Commercial","Columbus","2013-04-04","24575","16200","18","67","0.86","7.83","0.030184014","In Store Credit Card Signup Discount; Spring Product Email ID11.9657","No","","",""
"Central","Commercial","Columbus","2013-04-05","31035","16200","12","97","0.94","10.49","0.030184014","In Store Credit Card Signup Discount; Spring Product Email ID13.2151","No","","",""
"Central","Commercial","Columbus","2013-04-06","34509","16200","14","121","0.57","8.46","0.030184014","In Store Credit Card Signup Discount; Spring Product Email ID19.378","No","","4250.0",""
"Central","Commercial","Columbus","2013-04-07","29526","16200","11","84","0.32","9.23","0.038190223","In Store Credit Card Signup Discount; Spring Product Email ID2.5939","No","","",""
"Central","Commercial","Columbus","2013-04-08","19771","16200","8","50","0.2","8.22","0.038190223","In Store Credit Card Signup Discount; Spring Product Email ID4.0752","No","","",""
"Central","Commercial","Columbus","2013-04-09","21817","16200","5","38","0.06","10.3","0.038190223","In Store Credit Card Signup Discount; Spring Product Email ID21.2443","No","","",""
"Central","Commercial","Columbus","2013-04-10","19154","16200","9","40","0.05","8.45","0.038190223","In Store Credit Card Signup Discount; Spring Product Email ID25.1982","No","","",""
"Central","Commercial","Columbus","2013-04-11","23462","16200","10","52","0.51","6.98","0.038190223","In Store Credit Card Signup Discount; Spring Product Email ID40.0188","No","","",""
"Central","Commercial","Columbus","2013-04-12","21535","16200","14","74","0.16","9.74","0.038190223","In Store Credit Card Signup Discount; Spring Product Email ID43.7348","No","","",""
"Central","Commercial","Columbus","2013-04-13","27001","16200","15","111","1.17","9.15","0.038190223","In Store Credit Card Signup Discount; Spring Product Email ID0.7109","No","","2500.0",""
"Central","Commercial","Columbus","2013-04-14","21287","16200","10","87","0.71","9.96","0.042555103","In Store Credit Card Signup Discount; Spring Product Email ID9.648","No","","",""
"Central","Commercial","Columbus","2013-04-15","19453","16200","7","35","0.45","8.71","0.042555103","In Store Credit Card Signup Discount; Spring Product Email ID54.2025","No","","",""
"Central","Commercial","Columbus","2013-04-16","21128","16200","12","40","0.5","7.57","0.042555103","In Store Credit Card Signup Discount; Spring Product Email ID6.6353","No","","",""
"Central","Commercial","Columbus","2013-04-17","20289","16200","9","47","0.26","8.52","0.042555103","In Store Credit Card Signup Discount; Spring Product Email ID58.9322","No","","",""
"Central","Commercial","Columbus","2013-04-18","20682","16200","16","45","0.51","11.66","0.042555103","In Store Credit Card Signup Discount; Spring Product Email ID35.3558","No","","",""
"Central","Commercial","Columbus","2013-04-19","24918","16200","15","67","0.89","10.61","0.042555103","In Store Credit Card Signup Discount; Spring Product Email ID15.5263","No","","",""
"Central","Commercial","Columbus","2013-04-20","25752","16200","13","104","0.96","10.33","0.042555103","In Store Credit Card Signup Discount; Spring Product Email ID73.9225","No","","-4750.0",""
"Central","Commercial","Columbus","2013-04-21","24601","16200","12","75","0.73","12.11","0.049642434","In Store Credit Card Signup Discount; Spring Product Email ID6.8323","No","","",""
"Central","Commercial","Columbus","2013-04-22","21573","16200","8","42","0.42","10.2","0.049642434","In Store Credit Card Signup Discount; Spring Product Email ID30.5166","No","","",""
"Central","Commercial","Columbus","2013-04-23","24047","16200","7","47","0.51","7.13","0.049642434","In Store Credit Card Signup Discount; Spring Product Email ID28.3475","No","","",""
"Central","Commercial","Columbus","2013-04-24","22781","16200","7","44","0.36","9.4","0.049642434","In Store Credit Card Signup Discount; Spring Product Email ID53.8921","No","","",""
"Central","Commercial","Columbus","2013-04-25","24312","16200","9","49","0.26","10.7","0.049642434","In Store Credit Card Signup Discount; Spring Product Email ID52.403","No","","",""
"Central","Commercial","Columbus","2013-04-26","25354","16200","13","70","0.96","9.11","0.049642434","In Store Credit Card Signup Discount; Spring Product Email ID66.8268","No","","",""
"Central","Commercial","Columbus","2013-04-27","25438","16200","12","118","0.73","6.91","0.049642434","In Store Credit Card Signup Discount; Spring Product Email ID5.7472","No","","-11250.0",""
"Central","Commercial","Columbus","2013-04-28","21448","16200","9","77","0.64","8.0","0.046784642","In Store Credit Card Signup Discount; Spring Product Email ID39.664","No","","",""
"Central","Commercial","Columbus","2013-04-29","24719","16200","6","49","0.61","10.69","0.046784642","In Store Credit Card Signup Discount; Spring Product Email ID20.1465","No","","",""
"Central","Commercial","Columbus","2013-04-30","21096","16200","6","44","0.76","7.83","0.046784642","In Store Credit Card Signup Discount; Spring Product Email ID92.3927","No","","",""
"Central","Commercial","Columbus","2013-05-01","24819","16200","7","47","0.23","11.22","0.046784642","In Store Credit Card Signup Discount; Ready for Summer Campaign ID4.004","No","","","0.006282172"
"Central","Commercial","Columbus","2013-05-02","22488","16200","10","52","0.23","10.32","0.046784642","In Store Credit Card Signup Discount; Ready for Summer Campaign ID3.7808","No","","",""
"Central","Commercial","Columbus","2013-05-03","25151","16200","11","65","0.93","11.88","0.046784642","In Store Credit Card Signup Discount; Ready for Summer Campaign ID6.8428","No","","",""
"Central","Commercial","Columbus","2013-05-04","34905","16200","12","109","0.41","10.8","0.046784642","In Store Credit Card Signup Discount; Ready for Summer Campaign ID3.5895","No","","-4750.0",""
"Central","Commercial","Columbus","2013-05-05","22371","16200","13","88","0.58","10.91","0.055547634","In Store Credit Card Signup Discount; Ready for Summer Campaign ID22.6998","No","","",""
"Central","Commercial","Columbus","2013-05-06","26648","16200","8","57","0.56","8.51","0.055547634","In Store Credit Card Signup Discount; Ready for Summer Campaign ID27.6853","No","","",""
"Central","Commercial","Columbus","2013-05-07","23738","16200","7","52","0.19","8.06","0.055547634","In Store Credit Card Signup Discount; Ready for Summer Campaign ID29.6684","No","","",""
"Central","Commercial","Columbus","2013-05-08","24944","16200","7","54","0.58","8.03","0.055547634","In Store Credit Card Signup Discount; Ready for Summer Campaign ID33.4619","No","","",""
"Central","Commercial","Columbus","2013-05-09","23067","16200","14","59","0.31","6.19","0.055547634","In Store Credit Card Signup Discount; Ready for Summer Campaign ID27.6096","No","","",""
"Central","Commercial","Columbus","2013-05-10","28155","16200","9","77","0.58","8.29","0.055547634","In Store Credit Card Signup Discount; Ready for Summer Campaign ID36.1829","No","","",""
"Central","Commercial","Columbus","2013-05-11","29128","16200","11","118","0.73","10.61","0.055547634","In Store Credit Card Signup Discount; Ready for Summer Campaign ID52.2713","No","","2750.0",""
"Central","Commercial","Columbus","2013-05-12","22939","16200","11","81","0.45","8.92","0.062786754","In Store Credit Card Signup Discount; Ready for Summer Campaign ID19.1345","No","","",""
"Central","Commercial","Columbus","2013-05-13","18613","16200","8","34","0.3","9.4","0.062786754","In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID22.8232","No","","",""
"Central","Commercial","Columbus","2013-05-14","24587","16200","7","40","0.51","8.33","0.062786754","In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID50.2579","No","","",""
"Central","Commercial","Columbus","2013-05-15","24674","16200","9","52","0.69","8.83","0.062786754","In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID45.5609","No","","",""
"Central","Commercial","Columbus","2013-05-16","24183","16200","11","62","0.38","7.55","0.062786754","In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID14.2695","No","","",""
"Central","Commercial","Columbus","2013-05-17","29068","16200","13","93","0.45","8.78","0.062786754","In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID76.1944","No","","",""
"Central","Commercial","Columbus","2013-05-18","31474","16200","12","120","0.79","5.87","0.062786754","In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID25.4125","No","","250.0",""
"Central","Commercial","Columbus","2013-05-19","25056","16200","11","89","0.66","6.88","0.058357776","In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID41.8871","No","","",""
"Central","Commercial","Columbus","2013-05-20","25683","16200","6","51","0.25","7.78","0.058357776","In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID4.5066","No","","",""
"Central","Commercial","Columbus","2013-05-21","22079","16200","8","49","0.73","5.43","0.058357776","In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID69.7296","No","","",""
